% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.1288501893380741,-0.007374789883245079,0.34976638748121136
-0.1310368143345777,-0.016307832076625232,0.36525446681821294
-0.1282224363295935,-0.011280855071055406,0.3531893094986926
-0.1282036321786094,-0.014320632746296596,0.3569081304390524
-0.13136042207350496,-0.04643711989052935,0.32874694276708066
-0.13779194066454326,-0.05927378077952336,0.23952080118389638
-0.13518044354166062,-0.05604491095406985,0.2787162712074605
-0.13613631295064355,-0.06298336523403975,0.23695797246248065
-0.13358071396903853,-0.05970467221582711,0.27340110703070963
-0.13438083911380316,-0.0666467559530856,0.23084832061114988
-0.1319584052585753,-0.06330481428835172,0.271258948860867
-0.13057557540842582,-0.07382424470835108,0.23310244686682613
-0.12839115559819672,-0.07034626060356874,0.270461424155014
-0.1325268066669034,-0.0702612661049686,0.2299569756856532
-0.13021269720616402,-0.06687058834119279,0.2691216689527618
-0.13265957585435825,-0.05297350697208033,0.31957246607581724
-0.1311205437264139,-0.056583939645226726,0.31639492383067863
-0.11289902056006944,0.036429601364641115,0.3751141030570065
-0.113907730521132,0.03376697485789218,0.37893954631053767
-0.11189159333716887,0.039805624821948694,0.3730189723086727
-0.11075613028971912,0.042569237683567636,0.3860135526047919
